,Time,Tweet
161,2020-09-10T12:42:10.000Z,"Now @FoxNews is putting on yet another loser, Jamie Weinstein, into their stable of Trump haters. People who failed for many years are now going on Fox to explain “Trump”. Schumer puppet Chris Hahn and his twin brother, Richard Goodstein, together with cheater Donna Brazil. Bad!"
162,2020-09-10T12:26:12.000Z,"New York City indoor dining to reopen on September 30, at 25% capacity. A step in the right direction, but should go faster!"
163,2020-09-10T12:24:30.000Z,"Fake News is at it again! They will take any statement from me, no matter how proper or well delivered, &  systematically, in complete conjunction with all of their allies, dismantle it. With Biden, they only give him softballs, and let him read the answers from a teleprompter!"
164,2020-09-10T01:03:57.000Z,Will be interviewed by @seanhannity on @FoxNews - NOW!
165,2020-09-10T12:51:43.000Z,“Comey is a disgraced lier & leaker. Two years wasted on the Russia Witch Hunt was in large part because of his failings as Director of the FBI. They refused to support the results of the 2016 Election. Part of the biggest political scandal we have ever seen.” @SarahHuckabee
166,2020-09-10T12:45:44.000Z,Kim Jong Un is in good health. Never underestimate him!
167,2020-09-10T12:42:10.000Z,"Now @FoxNews is putting on yet another loser, Jamie Weinstein, into their stable of Trump haters. People who failed for many years are now going on Fox to explain “Trump”. Schumer puppet Chris Hahn and his twin brother, Richard Goodstein, together with cheater Donna Brazil. Bad!"
168,2020-09-10T12:26:12.000Z,"New York City indoor dining to reopen on September 30, at 25% capacity. A step in the right direction, but should go faster!"
169,2020-09-10T12:24:30.000Z,"Fake News is at it again! They will take any statement from me, no matter how proper or well delivered, &  systematically, in complete conjunction with all of their allies, dismantle it. With Biden, they only give him softballs, and let him read the answers from a teleprompter!"
170,2020-09-10T01:03:57.000Z,Will be interviewed by @seanhannity on @FoxNews - NOW!
171,2020-09-10T01:00:19.000Z,"For years Fake stories and investigations, then the phony Russia, Russia, Russia HOAX, next Ukraine and the failed Impeachment, now the crummy Atlantic Magazine’s MADE UP STORY, and lastly, the political hit job by rapidly fading Bob Woodward and his boring book. It never ends!"
172,2020-09-09T23:50:28.000Z,Fake News asks why I bring up Booker. It’s because Biden supports Booker’s bill that forces federal control of local zoning and low income housing in suburbs...
173,2020-09-09T23:07:58.000Z,"On top of a lie made up by a low-life “reporter”, who is known for disinformation, the Democrats have taken his false words and put them into a TV commercial. We now have 21 witnesses stating that the story is a BIG LIE. Even Biden admits this may not be true..."
174,2020-09-09T23:04:09.000Z,"The failed former Governor of Michigan, RINO Rick Snyder, who was responsible for the Flint Water Disaster (and I let him know it!), is now endorsing Sleepy Joe Biden, who doesn’t have a clue! Snyder, whose political career was ruined by Flint, hurt a lot of people in Michigan..."
175,2020-09-09T18:40:24.000Z,I will be announcing a list of future potential Supreme Court Justices at 3:30 P.M. Eastern from the Diplomatic Reception Room of the White House.
176,2020-09-09T14:15:30.000Z,"The United States Navy, or the Department of Defense, will NOT be cancelling its contract with Catholic Priests who serve our men and women in the Armed Forces so well, and with such great compassion & skill. This will no longer be even a point of discussion! @CardinalDolan"
177,2020-09-09T12:53:42.000Z,"We will be substantially LOWERING Medicare Premiums and Prescription Drug Prices, bringing them down to levels that were not thought possible!"
178,2020-09-09T00:53:59.000Z,".@seanhannity will be talking about the big North Carolina Rally tonight. Great crowd! Also, congratulations to Sean, @TuckerCarlson and @IngrahamAngle on the Great Ratings!"
179,2020-09-08T22:21:26.000Z,"Police Chief, and most of the police in Rochester, N.Y., have resigned. The Democrat Mayor and, of courses, Governor Cuomo, have no idea what to do. New York State is a mess - No Money, High Taxes & Crime, Everyone Fleeing. November 3rd. We can fix it!"
180,2020-09-08T21:20:38.000Z,Heading to North Carolina. See you soon!
181,2020-09-08T18:05:33.000Z,Sleepy Joe Biden has pledged to ABOLISH Suburban Communites as they currently exist by reinstating Obama’s radical AFFH Regulation. There goes Suburbia!
182,2020-09-08T17:51:22.000Z,"Democrats admit that President Trump’s message is “working” on violence coming to the Suburbs in a Looney Biden Administration. Plus, Biden just doubled down on forcing Federal control of local zoning. This means low income housing and projects. So much for the American Dream!"
183,2020-09-08T16:34:32.000Z,"They are not “peaceful protesters”, as Sleepy Joe and the Democrats call them, they are THUGS - And it is all taking place in Democrat run cities. Call me and request Federal HELP. We will solve your problems in a matter of minutes - And thanks to the U.S. Marshalls in Portland!"
184,2020-09-08T16:24:37.000Z,"Because of the China Virus, my Campaign, which has raised a lot of money, was forced to spend in order to counter the Fake News reporting about the way we handled it (China Ban, etc.). We did, and are doing, a GREAT job, and have a lot of money left over, much more than 2016...."
185,2020-09-08T14:30:04.000Z,"Suburban voters are pouring into the Republican Party because of the violence in Democrat run cities and states. If Biden gets in, this violence is “coming to the Suburbs”, and FAST. You could say goodbye to your American Dream!"
186,2020-09-08T13:21:40.000Z,"My Campaign spent a lot of money up front in order to compensate for the false reporting and Fake News concerning our handling of the China Virus. Now they see the GREAT job we have done, and we have 3 times more than we had 4 years ago - & are up in polls. Lots of $’s & ENERGY!"
187,2020-09-08T12:43:41.000Z,"The Democrats will open up their states on November 4th, the day after the Election. These shutdowns are ridiculous, and only being done to hurt the economy prior to the most important election, perhaps, in our history! #MAGA"
188,2020-09-08T12:36:20.000Z,"The wonderful Charles Payne @cvpayne of @FoxNews just wrote a great and inspirational new book, UNSTOPPABLE PROSPERITY. Get it NOW. So many important thoughts and suggestions on investing and “Making Money”. Also, Charles just happens to be a Great Guy!"
189,2020-09-08T12:12:53.000Z,New York City must stop the Shutdown now. The Governor & Mayor are destroying the place!
190,2020-09-08T16:24:37.000Z,"Because of the China Virus, my Campaign, which has raised a lot of money, was forced to spend in order to counter the Fake News reporting about the way we handled it (China Ban, etc.). We did, and are doing, a GREAT job, and have a lot of money left over, much more than 2016...."
191,2020-09-08T14:30:04.000Z,"Suburban voters are pouring into the Republican Party because of the violence in Democrat run cities and states. If Biden gets in, this violence is “coming to the Suburbs”, and FAST. You could say goodbye to your American Dream!"
192,2020-09-08T13:21:40.000Z,"My Campaign spent a lot of money up front in order to compensate for the false reporting and Fake News concerning our handling of the China Virus. Now they see the GREAT job we have done, and we have 3 times more than we had 4 years ago - & are up in polls. Lots of $’s & ENERGY!"
193,2020-09-08T12:43:41.000Z,"The Democrats will open up their states on November 4th, the day after the Election. These shutdowns are ridiculous, and only being done to hurt the economy prior to the most important election, perhaps, in our history! #MAGA"
194,2020-09-08T12:36:20.000Z,"The wonderful Charles Payne @cvpayne of @FoxNews just wrote a great and inspirational new book, UNSTOPPABLE PROSPERITY. Get it NOW. So many important thoughts and suggestions on investing and “Making Money”. Also, Charles just happens to be a Great Guy!"
195,2020-09-08T12:12:53.000Z,New York City must stop the Shutdown now. The Governor & Mayor are destroying the place!
196,2020-09-08T12:03:02.000Z,Great! Biden is finally being forced out of his basement. Now you’ll be able to see what is going on “up there”. He may do some “limited” campaigning. Basement Biden is no longer playing well in the Polls!
197,2020-09-08T12:00:32.000Z,"If Biden’s Polling wasn’t going down, and fast, he wouldn’t be going to Pittsburgh."
198,2020-09-08T11:20:27.000Z,"BLM Protesters horribly harass elderly Pittsburgh diners, scaring them with loud taunts while taking their food right off their plate. These Anarchists, not protesters, are Biden voters, but he has no control and nothing to say. Disgraceful. Never seen anything like it. Thugs!"
199,2020-09-08T02:23:33.000Z,"The Real Polls are starting to look GREAT! We will be having an even bigger victory than that of 2016. The Radical Left Anarchists, Agitators, Looters, and just plain Lunatics, will not be happy, but they will behave!"
200,2020-09-07T22:30:32.000Z,"Congratulations to Dustin Johnson @DJohnsonPGA on not only a great winning streak and golf season, but on capping it off with a fantastic @PGA Tour Championship and becoming the 2020 FEDEXCUP Champion. Dustin is a true WINNER in so many ways!"
201,2020-09-07T16:24:30.000Z,"Biggest & Fastest Financial Recovery In History. Next year will be BEST EVER, unless a very Sleepy person becomes President and massively raises your taxes - In which case, CRASH!"
202,2020-09-07T15:44:54.000Z,"Just heard that Wacko John Bolton was talking of the fact that I discussed “love letters from Kim Jong Un” as though I viewed them as just that. Obviously, was just being sarcastic. Bolton was such a jerk!"
203,2020-09-07T14:09:29.000Z,"Rochester N.Y., Brooklyn N.Y., Portland - All had bad nights, all weakly run by Radical Left Democrat Governors and Mayors! Get the picture?"
204,2020-09-07T14:02:09.000Z,"10.6 Million Jobs Created In Just 4 Months, A Record!!!"
205,2020-09-07T13:59:28.000Z,"Biden Underperforming! @OANN What else is new, the story of his life."
206,2020-09-07T13:38:36.000Z,"Will be having a Labor Day News Conference today at the White House, 1:00 P.M. Jobs number, and the Economic comeback, are looking GREAT. Happy Labor Day!"
207,2020-09-07T13:26:39.000Z,"Starting to get VERY high marks in our handling of the Coronavirus (China Virus), especially when compared to other countries and areas of the world. Now the Vaccines (Plus) are coming, and fast!"
208,2020-09-07T00:43:39.000Z,"A massive Disinformation Campaign is going on by the Democrats, their partner, the Fake News Media, & Big Tech. They create false stories and then push them like has never been done before, even beyond the 2016 Campaign. It imperils our Country, and must stop now. Victory 2020!"
209,2020-09-06T20:11:12.000Z,Our Economy and Jobs are doing really well. Next Year will be a Record Setter. Stay Tuned!
210,2020-09-06T15:25:16.000Z,"Big Ten Football is looking really good, but may lose Michigan, Illinois, and Maryland because of those Governors’ ridiculous lack of interest or political support. They will play without them?"
211,2020-09-06T13:37:41.000Z,"The Democrats, together with the corrupt Fake News Media, have launched a massive Disinformation Campaign the likes of which has never been seen before. They will say anything, like their recent lies about me and the Military, and hope that it sticks... But #MAGA gets it!"
212,2020-09-06T10:29:07.000Z,"Be smart Baltimore! You have been ripped off for years by the Democrats, & gotten nothing but poverty & crime. It will only get worse UNLESS YOU ELECT KIMBERLY KLACIK TO CONGRESS. She brings with her the power & ECONOMIC STRENGTH OF THE REPUBLICAN PARTY. She works sooo hard...."
